,title,img_path,hashtag,colors
67,고프코어 스타일,./image/image_68.jpg,"['봄', '스포츠', '그라미치', '기타 스니커즈', '나일론/코치 재킷', '노매뉴얼', '디스이즈네버댓', '레디포넥스트', '롱스커트', '백팩', '살로몬 스포츠스타일', '캡/야구 모자', '트래블', '후드 티셔츠', '고프코어', '스포티', '맥시', '크롭']","[[228 227 222]
 [ 24  24  22]
 [ 98 103 109]]"
68,누구나 도전 가능,./image/image_69.jpg,"['봄', '캐주얼', '기타 스니커즈', '데님 팬츠', '디나이언트', '래리클락', '맨투맨/스웨트셔츠', '백팩', '블랭크룸', '블루종/MA-1', '조거쉬', '캡/야구 모자', '포트너스', '힐탑', '레터링', '캠퍼스', '꾸안꾸', '워싱', '핀턱']","[[190 191 196]
 [ 14  14  14]
 [ 86  86  86]
 [130  60  71]
 [208 201  87]
 [  0  57  20]
 [125  96 152]
 [253 231 181]
 [155  11  21]
 [200 177 255]
 [ 87  86   0]
 [251 255  61]
 [ 56 125  32]
 [148 214 178]
 [ 68 133 173]
 [ 19   8  87]]"
69,캠퍼스 룩으로 제격,./image/image_70.jpg,"['봄', '캐주얼', '데님 팬츠', '래리클락', '마리떼', '맨투맨/스웨트셔츠', '반스', '백팩', '버빌리안', '안경', '트러커 재킷', '패션스니커즈화', '페이크미', '워싱', '캠퍼스', '청청패션', '로고플레이']","[[ 45  44  49]
 [240 231 222]
 [123 123 125]
 [131  61  69]
 [219 148 154]
 [179 255 215]]"
70,캐주얼한 연출,./image/image_71.jpg,"['봄', '캐주얼', '노티카', '데님 팬츠', '래리클락', '메신저/크로스 백', '박스앤콕스', '베테제', '블랭크룸', '스타디움 재킷', '안경', '패션스니커즈화', '한글안경', '후드 티셔츠', '레터링', '컬러블록', '워싱', '레더']","[[ 72  71  85]
 [155  24  38]
 [211 191  56]
 [ 32  96 158]
 [ 83  76  24]
 [  0   0   0]
 [  8  91  73]
 [179 148  91]
 [ 65   0   0]
 [255 205 255]
 [255 246 172]
 [ 12  23  77]
 [255 160  44]
 [186 122 139]
 [198   0   0]
 [126 172 100]
 [157  87   0]
 [243 251  20]
 [ 81  38 146]]"
71,이렇게 입어봐,./image/image_72.jpg,"['봄', '캐주얼', '긴소매 티셔츠', '래리클락', '리', '반스', '백팩', '벤 데이비스', '양말', '언아웃핏', '일오공칠', '캔버스/단화', '트레이닝/조거 팬츠', '후드 집업', '카고', '캠퍼스', '모노톤', '그래픽']","[[234 234 234]
 [ 34  34  34]
 [133 134 138]
 [131 122  63]
 [153  72  78]
 [ 59 139 198]
 [ 45  93  69]
 [199  35  44]
 [180 174  54]
 [178 255 212]
 [255 249 171]
 [ 12  55 100]
 [174  90  20]
 [195 167 228]]"
72,요즘 입기 좋아,./image/image_73.jpg,"['봄', '캐주얼', '디팍스', '래리클락', '맨투맨/스웨트셔츠', '메신저/크로스 백', '반스', '에스에스알엘', '캔버스/단화', '트러커 재킷', '트레이닝/조거 팬츠', '파르티멘토', '프렌다', '휴대폰 케이스', '편안한', '캠퍼스', '로고플레이']","[[ 46  43  50]
 [ 41  85 134]
 [ 18  39 120]
 [255 255 230]
 [ 43  52   7]
 [159 151 114]
 [171 158  56]
 [ 51  72 223]]"
73,여행 가는 날,./image/image_74.jpg,"['댄디', '봄', '구두', '니트/스웨터', '데님 팬츠', '모덴아르더', '브라이튼', '블루종/MA-1', '비브이에이치', '선글라스', '어누즈', '엘무드', '캐리어', '피렌체 아뜨리에', '데이트', '여행', '미니멀']","[[167 161 135]
 [ 40  38  51]
 [255 253 253]
 [ 84  79  49]]"
74,스트릿 바이브,./image/image_75.jpg,"['봄', '스트릿', '레더/라이더스 재킷', '레이어무드', '목걸이/펜던트', '백팩', '비바스튜디오', '엑스톤즈', '오와이', '트레이닝/조거 팬츠', '후드 티셔츠', '유니크', '힙합', '그래픽', '심볼', '컬러블록', '카고', '레더', '셔링']","[[ 49  50  54]
 [238 238 238]
 [129 129 129]]"
75,찰떡 조합,./image/image_76.jpg,"['봄', '캐주얼', '데님 팬츠', '레스트앤레크레이션', '롤링스튜디오', '맨투맨/스웨트셔츠', '브랜즈', '스타디움 재킷', '슬로우애시드', '에코백', '캔버스/단화', '캡/야구 모자', '플레이몬스터', '피스워커', '컬러블록', '그래픽', '레터링', '워싱', '심볼']","[[ 30  29  35]
 [ 99 121 145]
 [153 129 105]
 [ 58  69 131]
 [ 86  56   4]]"
76,데일리 아메카지,./image/image_77.jpg,"['봄', '아메리칸 캐주얼', '라퍼지스토어', '맨투맨/스웨트셔츠', '베이크솔', '브래디백', '블래임', '사파리/헌팅 재킷', '유니온발란트', '조질롱', '캔버스/단화', '코튼 팬츠', '토트백', '팔찌', '아메카지', '뉴트럴톤', '벌룬핏', '컬러블록']","[[ 67  64  49]
 [157 130  83]
 [166  76  49]
 [255 166 115]
 [253 232 179]]"
77,멋스러워,./image/image_78.jpg,"['댄디', '봄', '니트/스웨터', '데님 팬츠', '도프제이슨', '로맨틱무브', '로코모티브', '르마드', '메신저/크로스 백', '블루종/MA-1', '안경', '패션스니커즈화', '플랙', '미니멀', '데이트', '절개']","[[ 50  51  56]
 [128 108  81]]"
78,유니크한 감각,./image/image_79.jpg,"['봄', '스트릿', '라퍼', '레이어무드', '마하그리드', '비니', '비바스튜디오', '스타디움 재킷', '아크메드라비', '코튼 팬츠', '팔찌', '후드 티셔츠', '자수', '그래픽', '모노톤', '스티치', '유니크', '힙합', '체인']","[[ 26  26  26]
 [ 98  98  98]
 [188 153 111]]"
79,하나로 완성,./image/image_80.jpg,"['봄', '캐주얼', '기타 신발', '뉴발란스', '두마로', '맨투맨/스웨트셔츠', '메신저/크로스 백', '슈퍼서브', '캉골', '캡/야구 모자', '커버낫', '후드 집업', '셋업코디', '뉴트럴톤', '레터링', '심볼', '편안한']","[[ 45  67  55]
 [141 114 105]]"
80,추천 아웃도어 룩,./image/image_81.jpg,"['봄', '스포츠', '기타 바지', '기타 스니커즈', '나일론/코치 재킷', '노스페이스', '뉴발란스', '맨투맨/스웨트셔츠', '백팩', '엘엠씨', '오프닝프로젝트', '캡/야구 모자', '고프코어', '스포티', '뉴트럴톤', '카고', '로고플레이', '심볼', '컬러블록']","[[192 192 180]
 [ 36  35  41]
 [115 106  89]]"
81,고프코어 끝판왕,./image/image_82.jpg,"['봄', '스포츠', '글랙', '기타 스니커즈', '나일론/코치 재킷', '디스이즈네버댓', '맨투맨/스웨트셔츠', '백팩', '살로몬', '살로몬 스포츠스타일', '유니온가먼츠', '캡/야구 모자', '트레이닝/조거 팬츠', '해브오프듀티', '고프코어', '스포티', '컬러블록']","[[ 33  33  33]
 [104 103  85]]"
82,남다른 스타일,./image/image_83.jpg,"['봄', '스포츠', '그라미치', '나일론/코치 재킷', '등산/트레킹화', '백팩', '비슬로우', '스포츠 스니커즈', '아식스', '오프닝프로젝트', '온프 아이덴티티', '캡/야구 모자', '코튼 팬츠', '후드 티셔츠', '고프코어', '스포티', '모노톤', '로고플레이', '테이퍼드핏']","[[ 17  18  20]
 [232 231 227]
 [ 91  90  95]
 [154  64  92]
 [  0  52  19]
 [169 161 122]]"
83,오늘의 OOTD,./image/image_84.jpg,"['봄', '캐주얼', '데님 팬츠', '마리떼', '비트윈에이앤비', '숄더백', '스타디움 재킷', '아코크', '캡/야구 모자', '타입서비스', '패션스니커즈화', '포니', '피지컬 에듀케이션 디파트먼트', '후드 티셔츠', '꾸안꾸', '그래픽', '로고플레이', '와이드핏', '워싱', '레터링']","[[ 24  23  31]
 [114 113 118]
 [207 136  72]
 [ 68  68 122]
 [125  52  19]
 [ 92  82  31]
 [125  43  91]
 [181 178 127]
 [201 100 108]
 [164 143 199]
 [ 91  68 185]
 [141 137  27]]"
84,완벽 꿀조합,./image/image_85.jpg,"['걸리시', '봄', '귀걸이', '그레이노이즈', '닥터마틴', '로라로라', '미니스커트', '부츠', '블루종/MA-1', '숄더백', '스탠드오일', '어반드레스', '카디건', '플레이스 스튜디오', '여친룩', '짧치', '플리츠', '크롭', '셔링']","[[ 0  0  0]
 [82 82 82]
 [78 73 18]
 [44 36 77]]"
85,차분한 분위기,./image/image_86.jpg,"['봄', '포멀', '구두', '귀걸이', '노핀', '니트/스웨터', '돈키', '로퍼', '룩캐스트', '빈폴 레이디스', '숄더백', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '에잇세컨즈', '허스프', '단정한', '출근룩', '모노톤', '트위드', '부츠컷']","[[ 44  45  49]
 [126 125 121]]"
86,멋스러운 캐주얼,./image/image_87.jpg,"['봄', '캐주얼', '긴소매 티셔츠', '데님 팬츠', '리던', '미우미우', '베자', '써네이', '아페쎄', '카디건', '토트백', '패션스니커즈화', '하이', '헤어 액세서리', '럭셔리', '로고플레이', '워싱']","[[112 136 160]
 [ 63  47  48]
 [ 19  46  93]
 [ 85 112  77]]"
87,분위기에 반해,./image/image_88.jpg,"['로맨틱', '봄', '귀걸이', '마르니', '미디 원피스', '바이 파', '부츠', '숄더백', '써네이', '엠엠식스', '카디건', '럭셔리', '데이트', '소개팅', '뉴트럴톤']","[[135 101  74]
 [ 40  35  29]
 [232 175 122]]"
88,편안한 하루,./image/image_89.jpg,"['봄', '홈웨어', '담요/블랭킷', '르네 하우윈', '맨투맨/스웨트셔츠', '안경', '어널러코드', '어피스오브케이크', '여성 속옷 세트', '코데즈컴바인 이너웨어', '트레이닝/조거 팬츠', '필루미네이트', '언더웨어', '편안한', '로고플레이', '컬러블록']","[[ 21  48  33]
 [130 131 133]
 [189 153  95]
 [  8  18  43]]"
89,오늘은 쉬는 날,./image/image_90.jpg,"['봄', '홈웨어', '리에티', '슬로코스터', '안경', '여성 속옷 세트', '오아이오아이', '휘게 언더웨어', '휴대폰 케이스', '언더웨어', '편안한', '셋업코디']","[[239 239 239]
 [ 28  40  56]
 [138 154 154]
 [ 91 131 193]
 [  2  46 121]
 [242 225 109]
 [  0  89  75]
 [113 124  64]
 [ 18  26 161]
 [  3  91   0]
 [219 169 110]
 [192 237   0]
 [208 160 236]]"
90,체크 포인트,./image/image_91.jpg,"['봄', '홈웨어', '1989스탠다드', '슬리퍼', '어프어프', '여성 속옷 세트', '예스', '코데즈컴바인 이너웨어', '파우치 백', '프랭클리 슬리핑', '후드 티셔츠', '언더웨어', '편안한', '체크', '그래픽', '레터링']","[[221 223 235]
 [ 31  30  36]
 [198 204 156]
 [166 137  57]
 [128 129 133]
 [242 207  81]
 [ 79  69  34]
 [ 34  17  71]]"
91,귀여운 집순이 룩,./image/image_92.jpg,"['봄', '홈웨어', '108서울', '1537', '게스언더웨어', '여성 속옷 세트', '울랄라파자마', '컵/잔', '헤어 액세서리', '언더웨어', '편안한', '셋업코디', '플라워']","[[255 255 243]
 [ 79 108  88]
 [215  92 112]
 [140 197 164]
 [246   5  50]
 [  0  28  10]
 [146   0   7]
 [112  67  72]
 [255 195 237]
 [231 208 138]
 [213 126  73]
 [  0  91  26]
 [ 11   0  37]]"
92,패턴 활용법,./image/image_93.jpg,"['봄', '홈웨어', '선데이디스코클럽', '엘르이너웨어', '여성 속옷 세트', '예보카세', '이브니에', '헤어 액세서리', '휴대폰 케이스', '언더웨어', '편안한', '스트라이프', '셋업코디', '모노톤']","[[ 25  23  26]
 [102  98  95]]"
93,언제 어디서나,./image/image_94.jpg,"['봄', '캐주얼', '기타 스니커즈', '라플로리다', '맨투맨/스웨트셔츠', '메신저/크로스 백', '미니멀 가먼츠 랩', '블루종/MA-1', '안경', '유니폼브릿지', '코튼 팬츠', '쿠어', '폴더라벨', '그래픽', '레터링', '뉴트럴톤']","[[231 224 214]
 [ 65  73  49]
 [  0   3   0]
 [121 156 132]
 [185 140 121]]"
94,누구나 좋아해,./image/image_95.jpg,"['봄', '캐주얼', '감마갤러리', '반스', '백팩', '안경', '에스피오나지', '오아트', '인템포무드', '잔스포츠', '캔버스/단화', '트러커 재킷', '트레이닝/조거 팬츠', '후드 티셔츠', '캠퍼스']","[[231 228 219]
 [ 34  35  39]
 [137 129 118]
 [226 195 105]
 [202  75   6]
 [126 106  35]
 [205 130 101]
 [ 35  12 100]
 [ 72  19   0]
 [198 197 255]
 [ 85 135  82]
 [217 203  19]
 [  0  41   0]
 [120  91 145]
 [243 157  12]]"
95,취향 저격,./image/image_96.jpg,"['봄', '캐주얼', '르아브', '리프로덕션 오브 파운드', '메신저/크로스 백', '뷰맵', '세터', '안경', '어넌', '카디건', '캔버스/단화', '코튼 팬츠', '키뮤어', '후드 티셔츠', '레터링', '뉴트럴톤', '핀턱']",[[73 65 54]]
96,주말 데이트 룩,./image/image_97.jpg,"['댄디', '봄', '데님 팬츠', '라퍼지스토어', '리끌로우', '밈더워드로브', '부츠', '세터', '셔츠/블라우스', '안경', '올클래식', '카디건', '토트백', '페이탈리즘', '워싱', '데이트', '컬러블록']","[[ 25  25  27]
 [103 103 105]]"
97,편한 게 최고야,./image/image_98.jpg,"['봄', '캐주얼', '노매뉴얼', '림트스튜디오', '메신저/크로스 백', '브랜디드', '엠블러', '캔버스/단화', '캡/야구 모자', '트러커 재킷', '핍스', '후드 티셔츠', '셋업코디', '로고플레이', '캠퍼스', '편안한', '컬러블록', '꾸안꾸']","[[233 229 226]
 [ 46  45  50]
 [120  24  28]
 [147 131 134]
 [247 166 165]
 [134 191 158]
 [222  76 112]]"
98,깔끔한 포멀 룩,./image/image_99.jpg,"['봄', '포멀', '구두', '넌블랭크', '니트/스웨터', '브리프케이스', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '어누즈', '엘칸토', '인사일런스', '탄틴', '핀턱', '단정한', '출근룩', '콜라보']","[[19 19 19]
 [92 60 37]]"
99,이렇게 입어봐,./image/image_100.jpg,"['봄', '캐주얼', '니즈', '데님 팬츠', '라벨로그', '메신저/크로스 백', '바이모스', '스타디움 재킷', '아모프레', '엠엘비', '캔버스/단화', '캡/야구 모자', '티떠블유엔', '후드 티셔츠', '레터링', '컬러블록', '워싱', '꾸안꾸', '캠퍼스']","[[ 47  69 129]
 [ 54  52  55]
 [150 122 111]
 [255 240 203]]"
100,손이 가는 코디,./image/image_101.jpg,"['봄', '캐주얼', '네이키드블러드17', '데님 팬츠', '메신저/크로스 백', '스타디움 재킷', '아디다스', '어반스터프', '에즈카톤', '이스트팩', '캡/야구 모자', '티떠블유엔', '패션스니커즈화', '후드 티셔츠', '컬러블록', '레터링', '워싱', '캠퍼스', '꾸안꾸']","[[ 30  30  30]
 [ 86  22  38]
 [ 97 106 105]
 [ 88  55  12]]"
101,워너비 스타일,./image/image_102.jpg,"['댄디', '봄', '강단', '니트/스웨터', '데님 팬츠', '덴메이드', '로스트가든', '메신저/크로스 백', '부츠', '블루종/MA-1', '인사일런스', '파브레가', '팔찌', '하우데어', '워싱', '데이트', '컬러블록']","[[ 45  45  47]
 [117 102  71]
 [212 188 116]
 [ 24  12  58]]"
102,힙 바이브,./image/image_103.jpg,"['봄', '스트릿', '낫포너드', '매스노운', '맨투맨/스웨트셔츠', '메신저/크로스 백', '비전스트릿웨어', '스컬프터', '스타디움 재킷', '캡/야구 모자', '코드', '트레이닝/조거 팬츠', '유니크', '힙합', '심볼', '그래픽', '카고']","[[ 39  39  39]
 [118 118 118]]"
103,요즘 아메카지 룩,./image/image_104.jpg,"['봄', '아메리칸 캐주얼', '기타 바지', '레인보우샌들', '메신저/크로스 백', '모노노', '모카신/보트 슈즈', '셔츠/블라우스', '스카프/반다나', '에스피오나지', '와일드 브릭스', '유니폼브릿지', '카디건', '커버낫', '아메카지', '뉴트럴톤', '벌룬핏', '핀턱']","[[140 130 121]
 [ 40  36  37]
 [228 216 202]
 [107  43  43]
 [156 104  57]]"
104,캠퍼스 룩으로 딱!,./image/image_105.jpg,"['봄', '캐주얼', '데님 팬츠', '레테르코모', '백팩', '스타디움 재킷', '식스핏', '제멋', '캔버스/단화', '커버낫', '피지컬 에듀케이션 디파트먼트', '헤드폰', '후드 티셔츠', '엠포우', '캠퍼스', '로고플레이', '컬러블록', '레터링', '워싱', '핀턱', '와이드핏']","[[ 30  30  32]
 [158  59  54]
 [102 103 105]
 [228  57  50]
 [  0  50  11]
 [ 86  15  47]
 [166 147  89]
 [255  89 129]
 [ 25   0  62]
 [255 156 139]
 [ 80  65   0]
 [255 251 152]
 [ 36  65 109]
 [ 53 107   0]]"
105,포멀한 연출,./image/image_106.jpg,"['봄', '포멀', '구두', '넥타이', '로퍼', '발렌티노 루디', '브리프케이스', '비얼디드키드', '셔츠/블라우스', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '애습', '에스티코', '이지오', '쿼츠 아날로그', '클레용', '프록시엘', '단정한', '출근룩', '면접', '모노톤', '핀턱']","[[ 27  29  28]
 [239 239 239]
 [134 134 136]]"
106,청청 패션,./image/image_107.jpg,"['봄', '캐주얼', '기타 스니커즈', '데님 팬츠', '디젤', '마르니', '맨투맨/스웨트셔츠', '스포티앤리치', '아페쎄', '오트리', '캡/야구 모자', '토트백', '트러커 재킷', '럭셔리', '청청패션', '로고플레이', '워싱']","[[100 110 120]
 [153  89  54]
 [  0   2  11]
 [  0  62  37]
 [ 39 116  46]
 [ 44  52  98]
 [130 175 136]
 [255 141  28]
 [247 174 123]
 [ 25 129 192]]"
107,멋짐 가득,./image/image_108.jpg,"['댄디', '봄', '기타 아우터', '니트/스웨터', '데님 팬츠', '디젤', '르메르', '메신저/크로스 백', '메종 마르지엘라', '반지', '발렌시아가', '부츠', '아미', '럭셔리', '데이트', '레더']","[[ 33  34  38]
 [130 112  98]]"
108,실패 없는 코디,./image/image_109.jpg,"['봄', '캐주얼', '데님 팬츠', '맨투맨/스웨트셔츠', '목걸이/펜던트', '숄더백', '아디다스', '어반드레스', '쿠나썬', '패션스니커즈화', '프렌다', '피지컬 에듀케이션 디파트먼트', '필인더블랭크', '후드 집업', '레터링', '키높이']","[[ 32  32  34]
 [ 88 104 120]
 [244 248 215]]"
109,추천 캠퍼스 룩,./image/image_110.jpg,"['봄', '캐주얼', '23.65', '데님 팬츠', '맨투맨/스웨트셔츠', '밀리언코르', '백팩', '스타디움 재킷', '예일', '캡/야구 모자', '키뮤어', '패션스니커즈화', '피지컬 에듀케이션 디파트먼트', '로고플레이', '그래픽', '워싱', '컬러블록', '캠퍼스', '꾸안꾸']","[[222 221 217]
 [ 29  31  43]
 [ 99 112 129]
 [226 106 108]
 [182 175 103]
 [119  69  62]
 [206 205  53]
 [166 251 212]
 [255 175 198]
 [100 186 211]
 [  6 110  59]
 [ 91 140 219]
 [250  20  58]
 [168  70 121]]"
